source,target,content,type
42883837382410989254371470380046741156,61793052560874397934401343675331133595,You closed the file descriptor sfd and then you pass it as first parameter to bind. Bind expects a valid (opened) file descriptor.,replied_to
42883837382410989254371470380046741156,1194024338177937451,"Question 10 example is using UDP , Question 21 is using TCP. Think back to our discussion in class. UDP is a connectionless protocol that sends one packet at a time, no assumed ordering, unreliable. TCP is a connection-oriented protocol for streaming data. Reliable, packet ordering guaranteed. Streaming and buffering or data. Read the man pages again and focus on these properties. Send me a dm if you have further questions about this after reviewing these again.",posted_in_channel
42883837382410989254371470380046741156,129672536966297372181951431520120497275,"Question 10 example is using UDP , Question 21 is using TCP. Think back to our discussion in class. UDP is a connectionless protocol that sends one packet at a time, no assumed ordering, unreliable. TCP is a connection-oriented protocol for streaming data. Reliable, packet ordering guaranteed. Streaming and buffering or data. Read the man pages again and focus on these properties. Send me a dm if you have further questions about this after reviewing these again.",replied_to
42883837382410989254371470380046741156,1194024406561869896,"I need to press you to finish this hw and move onto the lab, so I won't be backing up the due date. Talk to me at end of semester if this one missed early day impacts your final grade. Press forward!",posted_in_channel
42883837382410989254371470380046741156,1194024587944546386,"Here are the OpenMP slides from today's class in pdf form. You can download the pptx slides under the Content tab.

Here is the sample code using omp_get_wtime() that we covered in class:
https://www.openmp.org/spec-html/5.0/openmpsu160.html",posted_in_channel
42883837382410989254371470380046741156,1194024836163457154,"We talked last class period about checkpoint 4 pseudocode to handle N commands. If you are feeling unsure how to start with that general case, start with checkpoint 1 and work up to checkpoint 4. You'll learn things along the way that can help with the final generalization.

I spent time today re-doing this lab as a refresher since doing it in 2020 when we didn't have the help ppt for you. I did the first three checkpoints, and the lines of code (including error handling and a few comments) came out as follows:

checkpoint 1 < 10 lines of code
checkpoint 2 < 50 lines of code
checkpoint 3 < 75 lines of code
checkpoint4 < 90 lines of code

That may give you a sense for the effort it took me. Read the spec and bring questions to class tomorrow.",posted_in_channel
42883837382410989254371470380046741156,301404480614492085242838111690568286605,"Good discussion figuring out this problem. I think it is possible if you had done error checking on the wait commands, you might have received a useful error message that would help identify the potential problem. Remember to check for errors on every system call.",replied_to
42883837382410989254371470380046741156,1202718326657126462,ls,posted_in_thread
42883837382410989254371470380046741156,1194024960109334618,"Crashing in the routine likely means a pointer error. How do you declare local_addr? Is it a pointer? Do make clean and see if there are any compiler warnings about this call to populate_sockaddr.
If that seems fine, can you run this in the debugger and see exactly where it crashes and inspect some variable being used? Get this setup and a TA or I can help you with the debugger as needed.",posted_in_channel
42883837382410989254371470380046741156,277656830372749361549898847761764876878,"Crashing in the routine likely means a pointer error. How do you declare local_addr? Is it a pointer? Do make clean and see if there are any compiler warnings about this call to populate_sockaddr.
If that seems fine, can you run this in the debugger and see exactly where it crashes and inspect some variable being used? Get this setup and a TA or I can help you with the debugger as needed.",replied_to
42883837382410989254371470380046741156,1194025010621321226,I would follow lab spec - does it describe getting all of that info from the GET request?,posted_in_channel
42883837382410989254371470380046741156,1194025134013550693,I would prioritize the review questions from class and the hw/labs over the quizzes.,posted_in_channel
42883837382410989254371470380046741156,224089382660531609590317646578249368769,"assume printf will cause it to go to the screen. If a question on the exam, make a note on your exam sheet what you assume and answer accordingly. That can help you get credit after the fact.",replied_to
42883837382410989254371470380046741156,213230710195667783046691403806457688595,printed or hand-written,replied_to
42883837382410989254371470380046741156,1194025159582031882,Women in Computer Science will be hosting their annual Faculty and WICS lunch on Thursday February 8th at 12pm in room 3224 in the Wilkinson Center. Come eat lunch with your professors and other WICS members and get to know them better. RSVP here: https://forms.gle/QCBZkcbwosQGPnj99,posted_in_channel
42883837382410989254371470380046741156,1197600299662188706,Reminder that Reading Quiz 1 is due today.,posted_in_channel
2630448291130426792408010081684974107,123909673150468586777835952441296118909,Holy heck I did the same thing 😂. Thanks for posting the fix!,replied_to
2630448291130426792408010081684974107,1194024887996653569,"For some reason I'm getting a ""No such file or directory"" error when I run anything in execve, even something like ""/bin/echo"", and I'm struggling to figure out what could be causing that. I double checked and echo is in the bin folder. Any ideas?",posted_in_channel
2630448291130426792408010081684974107,2630448291130426792408010081684974107,"Oop, I figured it out. Calling strcat before running it must have been adding that whole line of stuff to argv[0], which messed with it. I removed it and it worked fine. Thanks fo the help lol",replied_to
178135273196943036370501296992220078407,1192932762009743486,"My book says this:
> A signal that has been sent but not yet received is called spending signal. At any point in time, there can be at most one pending signal of a particular type. 

Is ""spending signal"" supposed to be ""a pending signal""?",posted_in_channel
178135273196943036370501296992220078407,1194024960109334618,"I know that getaddrinfo returns a linked list, and typically you iterate until `connect()` and `socket()` succeed. But looping isn't in the lab instructions. Should I iterate through the linked list for this lab? The instructions say not to use connect, so I'm assuming I should just use `socket()`.",posted_in_channel
178135273196943036370501296992220078407,1194025134013550693,There was a question in class about the sequencing of pipes and redirects. Here's a [link to the bash reference](https://www.gnu.org/savannah-checkouts/gnu/bash/manual/bash.html#Pipelines:~:text=The%20output%20of%20each%20command%20in%20the%20pipeline%20is%20connected%20via%20a%20pipe%20to%20the%20input%20of%20the%20next%20command.%20That%20is%2C%20each%20command%20reads%20the%20previous%20command%E2%80%99s%20output.%20This%20connection%20is%20performed%20before%20any%20redirections%20specified%20by%20command1.),posted_in_channel
39226834016353828002954170117729599654,1194024142513639434,I believe you would use -f since that flag specifies that you want man to return the sections associated with the given command,posted_in_channel
39226834016353828002954170117729599654,340078930269759384907011515814156661209,I believe you would use -f since that flag specifies that you want man to return the sections associated with the given command,replied_to
39226834016353828002954170117729599654,1194722955104637040,"I'll add this: if you want to *fetch* (meaning look for changes on the class repo), *merge* (actually pull the changes down to your private repo), and still keep your personal changes to files, be sure to run the ordered list of commands under the [Update Your Mirrored Repository from the Upstream](https://github.com/kentseamons/byu-cs324-w2024/tree/master/01a-hw-private-repo-mirror#update-your-mirrored-repository-from-the-upstream) section on hw-1.",posted_in_thread
39226834016353828002954170117729599654,1205294745551638558,You are allowed to make your own custom functions that use `kill()` and `sleep()`. Its a good way to cut down on duplicate code if it makes the code more readable for you.,posted_in_thread
39226834016353828002954170117729599654,1194024338177937451,"I would check that your buffer size isn't too small to hold a response/request, and that you're not using `strlen()` instead of the proper `total_bytes_read`/`total_bytes_sent`",posted_in_channel
39226834016353828002954170117729599654,1194024887996653569,"The issues with repeating output were solved by calling `exit()` instead of returning after the case where `execve()` fails. The return statement brought the child back up to `main()` and it started reading input, so calling `exit()` killed the child and solved the issue of repeated output.

This did not solve the ""Operation not permitted"" error, but at least the tests still passed.",posted_in_channel
39226834016353828002954170117729599654,1194024960109334618,"A quick note on Level 3:

If you use the provided `parse_sockaddr()` function to parse the port from the remote address, remember that `parse_sockaddr()` will convert the port to host byte order for you.",posted_in_channel
39226834016353828002954170117729599654,1194025010621321226,"@everyoneI've got some more tips for problems that several students have ran into.

- Make sure you run the Makefile in the `www/cgi-bin/` directory, otherwise the automated tests will not work and you can't do manual local testing.

- Several of the `curl`/`slow_client` commands given in the README specs **should fail**, meaning that it is impossible to connect to them. They should only be used to confirm if you are correctly reading and parsing the client request. If you want to test if you can connect to and read a response from a server, please check the links under **Checkpoint 5**.

- When reading a request from the client, you need to read until you receive the end-of-headers sequence, i.e. `\r\n\r\n`

- When reading a response from the server, you need to read until `recv()` returns 0",posted_in_channel
39226834016353828002954170117729599654,123909673150468586777835952441296118909,I would double check how you’re parsing the request. You’re probably missing some null characters. An easy way to prevent many errors during parsing is call bzero() on everything you pass into parse request (except the actual request of course).,replied_to
39226834016353828002954170117729599654,1223783705324027955,"I’d also double check what server you are trying to connect to, meaning the server you provide in the curl/slowclient command.",posted_in_thread
39226834016353828002954170117729599654,1194025134013550693,"I’ll be holding a midterm review next Tuesday or Wednesday. Probably in the afternoon, but that depends on room availability. It will be recorded too.",posted_in_channel
39226834016353828002954170117729599654,1194666445188104283,"Sorry for the change to my hours, but I am only able to work till 5 from now until March 21.",posted_in_channel
253536778055785902251977218487360206049,1194024338177937451,"Someone might want to review questions 22 and 23. It looks to me like the server tries to send info back to the client, but fails because the client has closed.
Here is the output I get. Perhaps I missed something in the instructions, but I think it should be getting all 12 bytes.",posted_in_channel
275549390551262258104281689494931890720,1194024406561869896,"I believe the expected hash is of the program output, not the program output via the server because it doesn't print the two headers as part of the response body (those go to standard error for debugging purposes). You should get the correct output if you run a suitable sha1sum pipeline with just your prog1. ```The terminal output of your CGI program should include the last of the headers, the end-of-headers sequence, and the response body. When it looks right, given the above inputs, add sha1sum to the end of the pipeline, so you get the SHA1SUM of the CGI program output.```",posted_in_channel
275549390551262258104281689494931890720,32257028701880952926874764698816734147,what does it mean by the last of the headers?,replied_to
275549390551262258104281689494931890720,191765591010695004891716513354517374979,"I believe the expected hash is of the program output, not the program output via the server because it doesn't print the two headers as part of the response body (those go to standard error for debugging purposes). You should get the correct output if you run a suitable sha1sum pipeline with just your prog1. ```The terminal output of your CGI program should include the last of the headers, the end-of-headers sequence, and the response body. When it looks right, given the above inputs, add sha1sum to the end of the pipeline, so you get the SHA1SUM of the CGI program output.```",replied_to
254941122919793082854089246606402329239,1192932762009743486,The class slides mentioned walkthrough videos for some of the concepts. Where can we find those?,posted_in_channel
254941122919793082854089246606402329239,1194024142513639434,"when we copy the ssh key from our lab machine into the github account, should we copy just the number, or also the trailing info. for example, when I cat the file it starts with ""ssh-rsa "" then a long combination of letters and numbers then ends with ""= <myusername>@garison.cs.byu.edu",posted_in_channel
254941122919793082854089246606402329239,61793052560874397934401343675331133595,Not looking at the code rn but I presume what you are looking for is passed in as a parameter to the function,replied_to
254941122919793082854089246606402329239,136760330411703252127363076986165217607,"When I did mine, I included both the ssh-rsa at the beginning and the equals sign at the end, but nothing after the equals sign. That's the way GitHub's instructions made it seem like we were supposed to do it, at least. But, instruction interpretation aside, doing it that way worked for me!",replied_to
254941122919793082854089246606402329239,1194420647527465060,ls,posted_in_thread
254941122919793082854089246606402329239,125831475142104118841167596917535727369,just get the top job using maxjid,replied_to
254941122919793082854089246606402329239,1194024189657628884,"Do we decode level 3 (password for 4) first? I am decoding it, sorting it and geting the last line, and I feel like I am doing everything right but it is not working",posted_in_channel
254941122919793082854089246606402329239,102081985586988144858613090506831870859,are you using cut?,replied_to
254941122919793082854089246606402329239,1198134356502388816,You are also using your file name before that right?,posted_in_thread
254941122919793082854089246606402329239,1194024309648265377,"just clarifying. I am using one of the premade functions in Killer.c to terminate the process after a certain amount of time, it works becuase 25 is not printed out, but it does print out ""Killed"". Is this okay or am I doing this wrong?",posted_in_channel
254941122919793082854089246606402329239,32257028701880952926874764698816734147,"try killpg(-pid, sigcont), that is sending the signal to the process group id instead of the process id alone",replied_to
254941122919793082854089246606402329239,1194024338177937451,"I am trying to log in to the lab on my remote session using the instructions. there is a aprt where it asks you  to use:

ssh username@hostname

I do this using my username, and then a state like texas so mine looks like this

ssh *netID*@texas. But every  time and any state I use, it says ""could not resolve hostname texas: Name or service not known.",posted_in_channel
254941122919793082854089246606402329239,236964044674320100166190076863234481461,"I am having the same issues, did you ever figure this out?",replied_to
254941122919793082854089246606402329239,1213227521072435260,"i did ssh in, but in the command line it doesnt seem to be a lab machine, it says *mynetId*@hold:~",posted_in_thread
254941122919793082854089246606402329239,1194024836163457154,"has anybody had any problems using ssh on vsc? last night I was able to work on it but it seemed really laggy. Today, I am trying to connect but it just keeps loading. It prompts me to enter a password and never connects. I am on edoraum wifi.",posted_in_channel
254941122919793082854089246606402329239,1205006444999741490,"FIXED THIS:
If anyone else has this problem, run these commands in your terminal:
export LANGUAGE=en_US.UTF-8
export LC_ALL=en_US.UTF-8

then 

source ~/.bashrc",posted_in_thread
254941122919793082854089246606402329239,1194024887996653569,How do we assign a value to cmdline in the struct for our job? I am getting an error trying to do so,posted_in_channel
254941122919793082854089246606402329239,191765591010695004891716513354517374979,"Could be a couple things, If you're adding a job, use the helper function. If you're looking up a job and assigning it to a variable, you need specify struct before the type, and the lookup functions return a pointer. So after looking up the job you'll need to use the pointer access operator `->` instead of `.` to access the cmdline value and then assign something to it. Does that help?",replied_to
254941122919793082854089246606402329239,1207894039689695242,becuase any value that would be a fg would be the top of the list of jobs (last one made),posted_in_thread
254941122919793082854089246606402329239,1207943283821649970,"hmm, it is still not stopping a job after calling fg%1",posted_in_thread
254941122919793082854089246606402329239,1207833670258401290,"It happens in my parent in eval after I try to make a new job and use it. For example, I use 

struct job_t newJob;
addjob(jobs, pid, FG, cmdline);

and then a little  later down, I get the warining here
printf(""[%d] (%d)"", newJob.jid, newJob.pid);",posted_in_thread
254941122919793082854089246606402329239,1194024960109334618,"Is it needed to use populate_sockaddr, or did we basically already do that in the last hw manually without calling that function. Trying to wrap my mind around using populat_sockaddr()",posted_in_channel
254941122919793082854089246606402329239,1194025010621321226,"Hey friends! I'm working on checkpoint 2, where you make sure you have the basic connection down. When I connect and then use the curl command on the client side, everything is just waiting with no output. Then, when I ctrl+c the client, the server seems to print the correct output (hostname, port, path etc) Is this normal?",posted_in_channel
110513628237233601683470436490452812646,107348485964263613250601489243388282254,Dont overload them with tons of attempts I think that causes them to pause your connections... its just a theory but retrying a bunch in a short amount of time always seems to end bad for me,replied_to
110513628237233601683470436490452812646,1192932762009743486,Is it best to just wait on the ssh or try a bunch of times? I'm on VPN and have been waiting for a couple minutes now to get in.,posted_in_channel
110513628237233601683470436490452812646,1194025134013550693,"What if calculator doesn't work properly right now because it scales the grades into the percentage each section is worth. For example, our grade is being calculated as if we have x grade on all midterms and finals.",posted_in_channel
162381831608213229650351744070069075436,1194024887996653569,"@tower:~/cs324/06-lab-shell-signals$ make stest05
./sdriver.pl -t trace05.txt -s ./tsh -a ""-p""
#
# trace05.txt - Process jobs builtin command.
#
tsh> ./myspin 2 &
[1] (854871) ./myspin 2 &
tsh> ./myspin 3 &
[2] (854873) ./myspin 3 &
tsh> jobs
[1] (854871) Running ./myspin 2 &
[2] (854873) Running ./myspin 3 &
[1] (854871) Running ./myspin 2 &
[2] (854873) Running ./myspin 3 &
@tower:~/cs324/06-lab-shell-signals$ make rtest05
./sdriver.pl -t trace05.txt -s ./tshref -a ""-p""
#
# trace05.txt - Process jobs builtin command.
#
tsh> ./myspin 2 &
[1] (854894) ./myspin 2 &
tsh> ./myspin 3 &
[2] (854896) ./myspin 3 &
tsh> jobs
[1] (854894) Running ./myspin 2 &
[2] (854896) Running ./myspin 3 & 

I'm getting the same output twice for test5. Does anyone have a clue for this?",posted_in_channel
55338540642148045277587255212615556459,1192932762009743486,"I am having trouble using openvpn on Linux. My machine is dual-booted and I got openvpn to work fine on WIndows, but can't seem to get it working on Linux (Ubuntu). The installation was a little more complicated for Linux but as far as I can tell I got through it successfully. However, when I try to connect to schizo, I get the DUO push message that never works.",posted_in_channel
55338540642148045277587255212615556459,1195013724780625920,Okay no worries. I have Ubuntu 22.0 so I was able to get the openvpn3-client installed. openvpn says I am connected and everything but schizo still prompts me for a DUO push.,posted_in_thread
55338540642148045277587255212615556459,1194024142513639434,Did anyone ever figure this out?,posted_in_channel
55338540642148045277587255212615556459,125831475142104118841167596917535727369,There’s a line right under s1 and s3 that sets s2 to hello. Starts with memcpy,replied_to
55338540642148045277587255212615556459,123909673150468586777835952441296118909,Did anyone ever figure this out?,replied_to
55338540642148045277587255212615556459,61793052560874397934401343675331133595,"The levels are not sequential. When you do Level 1, you start getting treasure from the beginning but this time you might see opCode 0 in some responses or you could see opCode 1.",replied_to
55338540642148045277587255212615556459,1194024960109334618,I tried to use that but it's actually best just to use the sockaddr struct. The parse_sockaddr() function will let you get all the stuff that you need.,posted_in_channel
55338540642148045277587255212615556459,340078930269759384907011515814156661209,What Level are you talking about?,replied_to
126210289889697719970768216405625193584,1194024243554431118,"I'm working on question 21. After modifying the code according to the instructions, re-compiling the program, and re-running it. The program no longer finishes. I get the following output. Any ideas what I might have done wrong?

```
Starting program; process has pid 2352096
Section A;  pid 2352096
Section C
Section A;  pid 2352097
Section B
Killed
```",posted_in_channel
126210289889697719970768216405625193584,1194024836163457154,"Anybody want to get together tomorrow or Friday to work on the lab? I haven’t really started yet so if you haven’t either, you’d be in good company. I’ll reserve a room in the library if there’s more than like 2 or 3 of you. React to this message if you’re interested and I’ll make a group chat so we can figure out a time",posted_in_channel
126210289889697719970768216405625193584,1194024887996653569,"Not sure if I missed this, but for lab 2 are we expected to copy our code from lab 1 and then go from there? Or are we starting over again? Does it matter?",posted_in_channel
126210289889697719970768216405625193584,125831475142104118841167596917535727369,"You should have a second option, as specified in the spec",replied_to
232963432837396141788132482318198639203,1192932762009743486,"to clarify, will grace days boost the grade of different assignments at the end of the semester, or does getting a lower grade on a late assignment now mean that we just didn't do it correctly?",posted_in_channel
232963432837396141788132482318198639203,1196684414453829733,Fix the typo on questions 48-50 on which part they're supposed to be in,posted_in_thread
232963432837396141788132482318198639203,1194024189657628884,"The autograder doesn't check for an exact string, it simulates logging in using the password you provided & tries to get that password using the command you provided",posted_in_channel
232963432837396141788132482318198639203,107348485964263613250601489243388282254,so how did you grab the pids of just fork with that? did you pipe them in?,replied_to
232963432837396141788132482318198639203,1194024243554431118,"a tip for this project that doesn't seem to be mentioned on the github, you can get the PID of a process with name <name> by doing the command `pgrep <name>`. 
You can also add a delimiter with the `-d <char>` argument so it works correctly with the `ps` command.  (`ps -p <pidlist>` wants commas, not newlines)

Hope this helps so you don't have to stress about copy+pasting the PID each time! 😄",posted_in_channel
232963432837396141788132482318198639203,1194024309648265377,"is it ok to make a custom function that only contains kill and sleep commands e.g. to terminate the program immediately, or does that violate the rule of ""You may only use two functions: kill() and sleep().""?",posted_in_channel
232963432837396141788132482318198639203,1194024836163457154,"I'm having the issue where my tsh gets interrupted by SIGALRM, even when the command is able to finish before the time limit is up. I'm pretty sure I'm closing all of my pipes, any ideas?

Edit:
solved it, looks like I forgot to put stdout back to FD 1 once I was done with all my pipe schenanigans, so it wouldn't output properly for more than one command",posted_in_channel
232963432837396141788132482318198639203,1194024960109334618,"I'm having trouble with level 3. Am I interpreting the instructions correctly with this pseudocode?

```
for-loop
{
  char dumb_ip[INET6_ADDRSTRLEN];
  ushort dumb_port = -1;
                  parse_sockaddr(dumb, dumb_ip, &dumb_port);
  // parse_sockaddr autoconverts to host byteorder

  sum += dumb_port;
  if (verbose) printf(""latest dumb port: %d\nSum is now %ld\n"", dumb_port, sum);
}
sendnonce = sum + 1;
```",posted_in_channel
232963432837396141788132482318198639203,1194025010621321226,Is there a way to manually test the cgi-bin server like the driver does? I'm getting an error only on the Slow Request/Receive and the debug log isn't super helpful,posted_in_channel
74639648802710887660129843939975762103,1192932762009743486,HW Time,posted_in_channel
74639648802710887660129843939975762103,1200159744493633537,"I got hw 2 done in under an hour, but the other two have taken like 5 hours each",posted_in_thread
74639648802710887660129843939975762103,1220488126301077594,Can you just ssh into moat normally?,posted_in_thread
74639648802710887660129843939975762103,1194024142513639434,It is still the CS lab machine password,posted_in_channel
74639648802710887660129843939975762103,107348485964263613250601489243388282254,"The permission denied is because you don't have the execute flag set on the file. In order to run it without passing as an argument into python you need to mark the file as executable
```bash
chmod +x path/to/SshTester.py
```",replied_to
74639648802710887660129843939975762103,102081985586988144858613090506831870859,https://docs.getutm.app/guides/ubuntu/,replied_to
74639648802710887660129843939975762103,1194024406561869896,"For question 15 on the HTTP section, is an IP address a valid answer?",posted_in_channel
74639648802710887660129843939975762103,130268236088065670371279347732395796605,Are you using `echo` to feed the un/pw string into stdin?,replied_to
74639648802710887660129843939975762103,1194024836163457154,The link to the lab 1 description on LS appears to be dead,posted_in_channel
74639648802710887660129843939975762103,1200340670859186226,Here's the destination that 404s: https://github.com/cdeccio/byu-cs324-f2023/blob/master/04-lab-shell-pipeline/README.md,posted_in_thread
74639648802710887660129843939975762103,1194024960109334618,"I can't seem to get around error code 136. I'm fairly certain I'm setting the correct UID, so I'm very confused at what's going on",posted_in_channel
74639648802710887660129843939975762103,74639648802710887660129843939975762103,"If anyone else runs into this, this was not actually related to the UID I was sending, it was because I was sending more bytes than the size of my buffer",replied_to
41323705819258792912758908856061670273,1194024142513639434,"Trying to get a better understanding of the language being used in part a:

When the docs say a ""mirror"" is that just another way of saying a copy? 
What is the function of adding the class repo as an upstream to our private repo? 
How does pulling changes from the upstream work if we have made changes to our private?",posted_in_channel
41323705819258792912758908856061670273,1194722955104637040,In what case would changes be made to the class repo? Are assignments or requirements going to be adjusted during the semester?,posted_in_thread
41323705819258792912758908856061670273,1194024960109334618,"Is anyone getting a buffer overflow error with Level 1? I am calling parse_sockaddr and populate_sockaddr within an if block if opcode is 1, after that just resuming what I had for level 0 which is working fine. I'm not sure what I am missing. It seems like my treasure string is being populated with ""Wherefore,"" followed by some unreadable characters but this just continues on infinitely.",posted_in_channel
41323705819258792912758908856061670273,1194025134013550693,any tips for studying for the midterm? I got kinda cooked on the last one and I'm not tryna fail.,posted_in_channel
123909673150468586777835952441296118909,1192932762009743486,Monday is the last day for the midterm?,posted_in_channel
123909673150468586777835952441296118909,1194024142513639434,"I can't log into https://openvpn.cs.byu.edu, because I apparently don't remember my password. Is there a way to recover my CS password?",posted_in_channel
123909673150468586777835952441296118909,125831475142104118841167596917535727369,I'd just push your changes from the remote machine up to GitHub and then pull them from GitHub to your local machine,replied_to
123909673150468586777835952441296118909,136760330411703252127363076986165217607,"Each char is a byte. So if, for example, the char array has six chars in it, use 6",replied_to
123909673150468586777835952441296118909,307041291113035625575560484892705380920,Did you ever figure this out?,replied_to
123909673150468586777835952441296118909,1195810735192813608,"Yeah, just pass the number of bytes in the char array that you're checking. You can hard code that in, or use sizeof()",posted_in_thread
123909673150468586777835952441296118909,1195832079947141223,"Oh you're right, oops!",posted_in_thread
123909673150468586777835952441296118909,1195125649095012433,"Yeah, so like questions 2: ""Which section number(s) contain a man page for kill?"" If I put just a comma separated list of the section numbers, does that work?",posted_in_thread
123909673150468586777835952441296118909,1195051574406434816,Good to know! I take it there's no any way to do it online?,posted_in_thread
123909673150468586777835952441296118909,1194024189657628884,"So just to be clear, for bandit.txt, on Level 0 you put the password for level 1 and the command you used to get that password, then under Level 1 you put the password for level 2 and the command that you used to get it? Etc?",posted_in_channel
123909673150468586777835952441296118909,1194024309648265377,"In my signals.c file, which I haven't modified at all, I have a bunch of compiler errors. Line 61 highlights `struct sigaction sigact` and says ""incomplete types are not allowed."" That error seems to be the root of all the other errors, which are a result of `struct sigaction sigact` not being recognized. Is this just a VsCode issue? Cause when I run make, it compiles just fine",posted_in_channel
123909673150468586777835952441296118909,1194024338177937451,I'm unclear what Question 10 and 11 are asking me,posted_in_channel
123909673150468586777835952441296118909,1194024836163457154,"Where do we access the help spreadsheet, again?",posted_in_channel
123909673150468586777835952441296118909,61793052560874397934401343675331133595,"Not enough info to say for sure, but perhaps getjobpid is returning something that can't have -> state called on it.",replied_to
123909673150468586777835952441296118909,1204964746860695622,"And in terms of late points, am I better off continuing a couple more days until l finish everything, or just turning in what I've got?",posted_in_thread
123909673150468586777835952441296118909,1205028545026326578,"I always close the pipe fds each time I create them, right affter I do dup2().  

`prev_pipe_fd = pipefd[0];
 dup2(pipefd[1], STDOUT_FILENO);close(pipefd[1]);`",posted_in_thread
123909673150468586777835952441296118909,1194024887996653569,"Are we meant to bring in our code from Lab 1 and add to it in Lab 2, or does Lab 2 have all the starter code we need for Lab 2 already built into its tiny shell?",posted_in_channel
123909673150468586777835952441296118909,123909673150468586777835952441296118909,"When I run make rtest14 and compare it with make stest14, it looks the same except somehow there's all this extra stuff at the end of the output from make stest14:

`[1] (548171) Running ./myspin 4 &
tsh> ./myspin 4 &
[1] (548207) ./myspin 4 &
tsh> fg
fg command requires PID or %jobid argument
tsh> bg
bg command requires PID or %jobid argument
tsh> fg a
fg: argument must be a PID or %jobid
tsh> bg a
bg: argument must be a PID or %jobid
tsh> fg 9999999
(9999999): No such process
tsh> bg 9999999
(9999999): No such process
tsh> fg %2
%2: No such job
tsh> fg %1`

Anyone know why mine would be doing all this extra stuff, when the reference version just ends?",replied_to
123909673150468586777835952441296118909,177395904021552631937737350662753792721,That's what I used,replied_to
123909673150468586777835952441296118909,171024720826306442062486404252480392333,"That’s a tough one. Getaddrinfo does not return a file descriptor, though. The file descriptor comes from the socket() call",replied_to
123909673150468586777835952441296118909,1194025010621321226,"All I'm supposed to do (at least for the first checkpoint) with complete_request_received() is check if the string ""\r\n\r\n"" is found. I return 1 if it's found and 0 if it's not found, right?",posted_in_channel
123909673150468586777835952441296118909,1194025134013550693,What time does the midterm close today?,posted_in_channel
262883629492610478049092243187861753105,1192932762009743486,I wasn't able to make it to Monday's lecture. Could somebody send me their notes? I would appreciate it. Thanks.,posted_in_channel
262883629492610478049092243187861753105,1194024309648265377,"For scenario 9, I am getting 8 1 2 9 as the output as opposed to 8 9 1 2. How would I get it to print 9 before it proceeds to 1 2",posted_in_channel
262883629492610478049092243187861753105,136760330411703252127363076986165217607,The last test is handed out at 6pm. Tests are collected at 7pm.,replied_to
262883629492610478049092243187861753105,1194025134013550693,"When I run ./redirect2 1 > &2 | cat | grep 2, I get the output: abc 234 234? All the other examples make sense to me but this one I have a hard time wrapping my head around. Can anyone explain why that is the case?",posted_in_channel
181052312100326752217971801875819758483,1194024189657628884,"i've passed all the tests but the score says 18/20, did anyone encounter this and fix it? or is that normal?",posted_in_channel
181052312100326752217971801875819758483,322300825047906864332213491686770482134,Did you include level 7?,replied_to
181052312100326752217971801875819758483,61793052560874397934401343675331133595,The rubric tells u,replied_to
181052312100326752217971801875819758483,1194024960109334618,"the github page says that part 4 is extra credit, how much extra credit is it?",posted_in_channel
145157679240202256757922096849724524656,1194024189657628884,Is there anyone else who is behind on this homework assignment who wants to work together? I could use the help.,posted_in_channel
145157679240202256757922096849724524656,61793052560874397934401343675331133595,What is your command,replied_to
145157679240202256757922096849724524656,1194024243554431118,Is there anyone else who is behind on this homework assignment who wants to work together? I could use the help.,posted_in_channel
124867571336388981699848981507618943621,1194024309648265377,"Hey I’m working on case 5, and I’m trying to figure out how to print just 1. I believe I have to use SIG_CHLD but it always prints off a zero in the middle, any ideas?",posted_in_channel
124867571336388981699848981507618943621,177395904021552631937737350662753792721,Awesome thanks! That’s helpful to know,replied_to
124867571336388981699848981507618943621,1194024836163457154,"I have a question when does parseargs return anything other than -1 to stdin_redir or stdout_redir, no matter what I put into the command line it’s always -1",posted_in_channel
124867571336388981699848981507618943621,1194024887996653569,"Hey! I’ve got a quick question, so I’m right now just trying to iron out the last few details of checkpoint 3. For my Sigtstp do I need to do anything inside my sigchld_hanlder aside from updating the job and printing a message? Because right now when I use control z, it goes those handler functions and prints a message but never gets back to the bash shell",posted_in_channel
124867571336388981699848981507618943621,1194024960109334618,Alright seems like I have the same question as everyone else but my recvfrom rn is hanging whenever I run it. Any ideas?,posted_in_channel
251156671494409723778742756753319425532,1194025134013550693,Is there a way to view your midterm 1 online?,posted_in_channel
171024720826306442062486404252480392333,1192932762009743486,"From a question in class about sending signals to a process that you don’t own, here’s an article: https://unix.stackexchange.com/questions/258503/what-happens-when-a-non-root-user-sends-signals-to-root-users-process#:~:text=the%20signal%20would%20carry%20but,proper%20rights)%20of%20the%20process.",posted_in_channel
171024720826306442062486404252480392333,340078930269759384907011515814156661209,"I think he’s referring to sockaddr_storage, like in the sockets homework",replied_to
171024720826306442062486404252480392333,107348485964263613250601489243388282254,do we just pipe the stdouts then to the next command? I tried that and I get nothing so I think I'm handling it wrong,replied_to
171024720826306442062486404252480392333,1194024189657628884,"I put the password to access level 1 on that line, and it passed the autograder, and the password to access level 2 under level 1, etc.,",posted_in_channel
171024720826306442062486404252480392333,177884932582829012882818339431254852373,"I put the password to access level 1 on that line, and it passed the autograder, and the password to access level 2 under level 1, etc.,",replied_to
171024720826306442062486404252480392333,1194024243554431118,Anything over 22 is fine 😎,posted_in_channel
